"id","eco_id","duty_type_id","night","hard","briefing_time","debriefing_time","flight_time","crew_type_id","duty_group_id","acclimatization","increased_one_hour","night_departure","night_arrival","date_start_plan_utc","date_end_plan_utc","date_start_fact_utc","date_end_fact_utc","rps_briefing_time","rps_debriefing_time","duration_plan","duration_fact","duration_right_max","block_time","work_time_plan","work_time_fact","briefing_work_time","debriefing_work_time","rps_briefing_work_time","rps_debriefing_work_time","duration_plan_max"
"160","NULL","1","true","true","60","30","74964","1","2076707099","NULL","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"163","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","-74394","NULL","75054","NULL","60","30","NULL","NULL","660"
"165","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","-74394","NULL","75054","NULL","60","30","NULL","NULL","660"
"166","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","-74394","NULL","75054","NULL","60","30","NULL","NULL","660"
"167","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","-74394","NULL","75054","NULL","60","30","NULL","NULL","660"
"168","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","-74394","NULL","75054","NULL","60","30","NULL","NULL","660"
"169","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","-74394","NULL","75054","NULL","60","30","NULL","NULL","660"
"170","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","-74394","NULL","75054","NULL","60","30","NULL","NULL","660"
"171","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","-74394","NULL","75054","NULL","60","30","NULL","NULL","660"
"172","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","-74394","NULL","75054","NULL","60","30","NULL","NULL","660"
"173","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","-74394","NULL","75054","NULL","60","30","NULL","NULL","660"
"181","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"182","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"183","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"184","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"196","NULL","1","true","true","60","30","74964","1","2076707099","NULL","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"197","NULL","1","true","true","60","30","4415","1","2076710937","NULL","false","true","false","2022-12-16T03:00:00","2022-12-19T06:05:00","NULL","NULL","NULL","NULL","4505","NULL","NULL","NULL","4415","NULL","NULL","NULL","NULL","NULL","NULL"
"200","NULL","1","true","true","60","30","74964","1","2076707099","NULL","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"202","NULL","1","true","true","60","30","74964","1","2076707099","NULL","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"203","NULL","1","true","true","60","30","74964","1","2076707099","NULL","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"204","NULL","1","true","true","60","30","74964","1","2076707099","NULL","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"205","NULL","1","true","true","60","30","10175","1","2076710903","NULL","false","true","false","2022-12-16T04:10:00","2022-12-23T07:15:00","NULL","NULL","NULL","NULL","10265","NULL","NULL","NULL","10175","NULL","NULL","NULL","NULL","NULL","NULL"
"207","NULL","1","true","true","60","30","21600","1","2076738594","NULL","false","true","true","2022-11-03T02:00:00","2022-11-18T03:30:00","NULL","NULL","NULL","NULL","21690","NULL","NULL","NULL","21600","NULL","NULL","NULL","NULL","NULL","NULL"
"199","NULL","1","true","true","60","30","21600","NULL","2076738594","false","false","true","true","2022-11-03T02:00:00","2022-11-18T03:30:00","NULL","NULL","NULL","NULL","21690","NULL","NULL","NULL","21600","NULL","NULL","NULL","NULL","NULL","NULL"
"209","NULL","1","true","true","60","30","7290","1","2076710921","false","false","true","false","2022-12-20T05:25:00","2022-12-25T08:25:00","NULL","NULL","NULL","NULL","7380","NULL","NULL","NULL","7290","NULL","NULL","NULL","NULL","NULL","NULL"
"210","NULL","1","true","true","60","30","7290","1","2076710921","false","false","true","false","2022-12-20T05:25:00","2022-12-25T08:25:00","NULL","NULL","NULL","NULL","7380","NULL","NULL","NULL","7290","NULL","NULL","NULL","NULL","NULL","NULL"
"212","NULL","1","true","true","60","30","21600","1","2076738594","false","false","true","true","2022-11-03T02:00:00","2022-11-18T03:30:00","NULL","NULL","NULL","NULL","21690","NULL","NULL","NULL","21600","NULL","NULL","NULL","NULL","NULL","NULL"
"213","NULL","1","true","true","60","30","2975","1","2076710883","false","false","true","false","2022-12-19T05:00:00","2022-12-21T08:05:00","NULL","NULL","NULL","NULL","3065","NULL","NULL","NULL","2975","NULL","NULL","NULL","NULL","NULL","NULL"
"214","NULL","1","true","true","60","30","2975","1","2076710882","false","false","true","false","2022-12-20T05:00:00","2022-12-22T08:05:00","NULL","NULL","NULL","NULL","3065","NULL","NULL","NULL","2975","NULL","NULL","NULL","NULL","NULL","NULL"
"219","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"221","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"223","NULL","1","true","true","60","30","8750","1","2076707077","false","false","false","false","2022-12-16T07:15:00","2022-12-22T10:35:00","NULL","NULL","NULL","NULL","8840","NULL","NULL","NULL","8750","NULL","NULL","NULL","NULL","NULL","NULL"
"224","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"225","NULL","1","true","true","60","30","62049","1","2076707504","false","false","true","false","2022-11-16T01:56:00","2022-12-29T05:35:00","NULL","NULL","NULL","NULL","62139","NULL","NULL","NULL","62049","NULL","NULL","NULL","NULL","NULL","NULL"
"226","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"227","NULL","1","true","true","60","30","4410","1","2076710918","false","false","true","false","2022-12-16T05:25:00","2022-12-19T08:25:00","NULL","NULL","NULL","NULL","4500","NULL","NULL","NULL","4410","NULL","NULL","NULL","NULL","NULL","NULL"
"228","NULL","1","true","true","60","30","10170","1","2076710906","false","false","false","false","2022-12-16T06:40:00","2022-12-23T09:40:00","NULL","NULL","NULL","NULL","10260","NULL","NULL","NULL","10170","NULL","NULL","NULL","NULL","NULL","NULL"
"229","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"230","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"231","NULL","1","true","true","60","30","21600","1","2076738594","false","false","true","true","2022-11-03T02:00:00","2022-11-18T03:30:00","NULL","NULL","NULL","NULL","21690","NULL","NULL","NULL","21600","NULL","NULL","NULL","NULL","NULL","NULL"
"232","NULL","1","true","true","60","30","21600","1","2076738594","false","false","true","true","2022-11-03T02:00:00","2022-11-18T03:30:00","NULL","NULL","NULL","NULL","21690","NULL","NULL","NULL","21600","NULL","NULL","NULL","NULL","NULL","NULL"
"233","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"234","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"236","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"237","NULL","1","true","true","60","30","8750","1","2076707077","false","false","false","false","2022-12-16T07:15:00","2022-12-22T10:35:00","NULL","NULL","NULL","NULL","8840","NULL","NULL","NULL","8750","NULL","NULL","NULL","NULL","NULL","NULL"
"238","NULL","1","true","true","60","30","10175","1","2076710903","false","false","true","false","2022-12-16T04:10:00","2022-12-23T07:15:00","NULL","NULL","NULL","NULL","10265","NULL","NULL","NULL","10175","NULL","NULL","NULL","NULL","NULL","NULL"
"242","NULL","1","true","true","60","30","142660","1","2076706883","false","false","true","false","2022-12-16T03:10:00","2023-03-25T06:20:00","NULL","NULL","NULL","NULL","142750","NULL","NULL","NULL","142660","NULL","NULL","NULL","NULL","NULL","NULL"
"243","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"244","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"245","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"247","NULL","1","true","true","60","30","8870","1","2076707085","false","false","true","false","2022-12-18T05:55:00","2022-12-24T11:15:00","NULL","NULL","NULL","NULL","8960","NULL","NULL","NULL","8870","NULL","NULL","NULL","NULL","NULL","NULL"
"250","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"252","NULL","1","true","true","60","30","21600","1","2076738594","false","false","true","true","2022-11-03T02:00:00","2022-11-18T03:30:00","NULL","NULL","NULL","NULL","21690","NULL","NULL","NULL","21600","NULL","NULL","NULL","NULL","NULL","NULL"
"253","NULL","1","true","true","60","30","21600","1","2076738594","false","false","true","true","2022-11-03T02:00:00","2022-11-18T03:30:00","NULL","NULL","NULL","NULL","21690","NULL","NULL","NULL","21600","NULL","NULL","NULL","NULL","NULL","NULL"
"257","NULL","1","true","true","60","30","21600","1","2076738594","false","false","true","true","2022-11-03T02:00:00","2022-11-18T03:30:00","NULL","NULL","NULL","NULL","21690","NULL","NULL","NULL","21600","NULL","NULL","NULL","NULL","NULL","NULL"
"258","NULL","1","true","true","60","30","7290","1","2076710898","false","false","true","false","2023-01-09T05:25:00","2023-01-14T08:25:00","NULL","NULL","NULL","NULL","7380","NULL","NULL","NULL","7290","NULL","NULL","NULL","NULL","NULL","NULL"
"259","NULL","1","true","true","60","30","1473","1","2076718542","false","false","true","true","2023-01-24T02:00:00","2023-01-25T04:03:00","NULL","NULL","NULL","NULL","1563","NULL","NULL","NULL","1473","NULL","NULL","NULL","NULL","NULL","NULL"
"264","NULL","1","true","true","60","30","4410","1","2076710918","false","false","true","false","2022-12-16T05:25:00","2022-12-19T08:25:00","NULL","NULL","NULL","NULL","4500","NULL","NULL","NULL","4410","NULL","NULL","NULL","NULL","NULL","NULL"
"268","NULL","1","true","true","60","30","8730","1","2076710895","false","false","true","false","2022-12-30T05:25:00","2023-01-05T08:25:00","NULL","NULL","NULL","NULL","8820","NULL","NULL","NULL","8730","NULL","NULL","NULL","NULL","NULL","NULL"
"274","NULL","1","true","true","60","30","4410","1","2076710918","false","false","true","false","2022-12-16T05:25:00","2022-12-19T08:25:00","NULL","NULL","NULL","NULL","4500","NULL","NULL","NULL","4410","NULL","NULL","NULL","NULL","NULL","NULL"
"277","NULL","1","true","true","60","30","10175","1","2076710903","false","false","true","false","2022-12-16T04:10:00","2022-12-23T07:15:00","NULL","NULL","NULL","NULL","10265","NULL","NULL","NULL","10175","NULL","NULL","NULL","NULL","NULL","NULL"
"278","NULL","1","true","true","60","30","1535","1","2076710880","false","false","true","false","2022-12-17T05:00:00","2022-12-18T08:05:00","NULL","NULL","NULL","NULL","1625","NULL","NULL","NULL","1535","NULL","NULL","NULL","NULL","NULL","NULL"
"280","NULL","1","true","true","60","30","118170","1","2076710878","false","false","false","false","2023-01-02T06:40:00","2023-03-25T09:40:00","NULL","NULL","NULL","NULL","118260","NULL","NULL","NULL","118170","NULL","NULL","NULL","NULL","NULL","NULL"
"282","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"283","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"284","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"285","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"286","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"287","NULL","1","true","true","60","30","7290","1","2076710921","false","false","true","false","2022-12-20T05:25:00","2022-12-25T08:25:00","NULL","NULL","NULL","NULL","7380","NULL","NULL","NULL","7290","NULL","NULL","NULL","NULL","NULL","NULL"
"288","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"289","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"290","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"291","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"292","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"293","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"294","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"295","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"296","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"297","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"298","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"299","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"300","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"301","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"302","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"303","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"304","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"305","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"306","NULL","1","true","true","60","30","74964","1","2076707099","false","false","true","true","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","74964","NULL","NULL","NULL","NULL","NULL","NULL"
"332","NULL","1","NULL","true","60","30","21600","1","2076738594","false","false","NULL","NULL","2022-11-03T02:00:00","2022-11-18T03:30:00","NULL","NULL","NULL","NULL","21690","NULL","NULL","NULL","21690","NULL","60","30","NULL","NULL","NULL"
"333","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"335","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"336","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"338","NULL","1","NULL","true","60","30","8750","1","2076707077","false","false","NULL","NULL","2022-12-16T07:15:00","2022-12-22T10:35:00","NULL","NULL","NULL","NULL","8840","NULL","NULL","NULL","8840","NULL","60","30","NULL","NULL","NULL"
"339","NULL","1","NULL","true","60","30","62049","1","2076707504","false","false","NULL","NULL","2022-11-16T01:56:00","2022-12-29T05:35:00","NULL","NULL","NULL","NULL","62139","NULL","NULL","NULL","62139","NULL","60","30","NULL","NULL","NULL"
"345","NULL","1","NULL","true","60","30","8735","1","2076710910","false","false","NULL","NULL","2022-12-30T03:00:00","2023-01-05T06:05:00","NULL","NULL","NULL","NULL","8825","NULL","NULL","NULL","8825","NULL","60","30","NULL","NULL","NULL"
"347","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"348","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"349","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"350","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"351","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"356","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"357","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"360","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"361","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"362","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"363","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"364","NULL","1","NULL","true","60","30","8750","1","2076707077","false","false","NULL","NULL","2022-12-16T07:15:00","2022-12-22T10:35:00","NULL","NULL","NULL","NULL","8840","NULL","NULL","NULL","8840","NULL","60","30","NULL","NULL","NULL"
"365","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"366","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"367","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"368","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"369","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"370","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
"371","NULL","1","NULL","true","60","30","74964","1","2076707099","false","false","NULL","NULL","2022-11-16T00:36:00","2023-01-07T03:30:00","NULL","NULL","NULL","NULL","75054","NULL","NULL","NULL","75054","NULL","60","30","NULL","NULL","NULL"
